id,failure
27048,0.5859927797833935
27049,0.1965824308062575
27050,0.6877496991576414
27051,0.7325150421179302
27052,0.7510469314079422
27053,0.17371841155234657
27054,0.38103489771359805
27055,0.4593020457280385
27056,0.09429602888086643
27057,0.5853188929001203
27058,0.6513598074608905
27059,0.4620938628158845
27060,0.3560529482551143
27061,0.49545126353790614
27062,0.6842358604091456
27063,0.039470517448856796
27064,0.16981949458483755
27065,0.044524669073405534
27066,0.1177858002406739
27067,0.9536943441636583
27068,0.4755716004813478
27069,0.0006257521058965102
27070,0.6655114320096269
27071,0.3017087845968712
27072,0.9767027677496991
27073,0.9889771359807461
27074,0.9408423586040915
27075,0.03133574007220217
27076,0.7342960288808664
27077,0.4286401925391095
27078,0.09583634175691938
27079,0.7368471720818291
27080,0.10315282791817088
27081,0.21805054151624548
27082,0.17906137184115523
27083,0.011937424789410348
27084,0.9542719614921781
27085,0.583971119133574
27086,0.794560770156438
27087,0.5632250300842359
27088,0.9725150421179302
27089,0.01795427196149218
27090,0.21434416365824308
27091,0.1493622141997593
27092,0.05954271961492178
27093,0.38974729241877254
27094,0.5266425992779783
27095,0.7838267148014441
27096,0.27027677496991576
27097,0.7068592057761733
27098,0.10363417569193742
27099,0.637641395908544
27100,0.04019253910950662
27101,0.13227436823104693
27102,0.3475812274368231
27103,0.06902527075812274
27104,0.5107581227436823
27105,0.09439229843561973
27106,0.9854151624548736
27107,0.37925391095066185
27108,0.7840673886883274
27109,0.020746089049338147
27110,0.6582912154031287
27111,0.6785559566787004
27112,0.4855354993983153
27113,0.2050060168471721
27114,0.45925391095066187
27115,0.728086642599278
27116,0.8358604091456077
27117,0.06512635379061373
27118,0.02045728038507822
27119,0.22892900120336943
27120,0.8134296028880866
27121,0.08529482551143201
27122,0.7511432009626956
27123,0.7317448856799037
27124,0.9925872442839951
27125,0.008182912154031288
27126,0.5326113116726835
27127,0.869121540312876
27128,0.3437304452466907
27129,0.6741756919374248
27130,0.2696991576413959
27131,0.045342960288808666
27132,0.12240673886883273
27133,0.6545848375451263
27134,0.8970878459687124
27135,0.8486161251504212
27136,0.2192057761732852
27137,0.23123947051744886
27138,0.43879663056558366
27139,0.8940553549939831
27140,0.05631768953068592
27141,0.8801444043321299
27142,0.9816125150421179
27143,0.1377135980746089
27144,0.08365824308062575
27145,0.19730445246690734
27146,0.04717208182912154
27147,0.18243080625752106
27148,0.2821179302045728
27149,0.8243561973525872
27150,0.14681107099879662
27151,0.06166064981949459
27152,0.3985078219013237
27153,0.6482791817087846
27154,0.21694344163658244
27155,0.8322503008423586
27156,0.29362214199759323
27157,0.7394945848375452
27158,0.3918170878459687
27159,0.23229843561973526
27160,0.22425992779783394
27161,0.08582430806257521
27162,0.30425992779783395
27163,0.5430565583634176
27164,0.3725150421179302
27165,0.05963898916967509
27166,0.5720336943441636
27167,0.354560770156438
27168,0.7720818291215403
27169,0.48457280385078216
27170,0.7832009626955475
27171,0.10661853188929
27172,0.6031768953068593
27173,0.08043321299638989
27174,0.3731889290012034
27175,0.08332129963898917
27176,0.33246690734055356
27177,0.5292900120336943
27178,0.47980746089049336
27179,0.7859927797833935
27180,0.16885679903730444
27181,0.538387484957882
27182,0.07523465703971119
27183,0.9222623345367028
27184,0.9156678700361011
27185,0.9168712394705174
27186,0.03759326113116727
27187,0.898531889290012
27188,0.8714320096269554
27189,0.35167268351383874
27190,0.5698676293622142
27191,0.37217809867629364
27192,0.7684717208182912
27193,0.028640192539109505
27194,0.7077737665463297
27195,0.788303249097473
27196,0.7978339350180506
27197,0.6521780986762936
27198,0.44139590854392297
27199,0.5763658243080626
27200,0.47619735258724427
27201,0.5296269554753309
27202,0.6629121540312876
27203,0.7435860409145608
27204,0.6750902527075813
27205,0.5976895306859206
27206,0.1884476534296029
27207,0.6566064981949459
27208,0.7292900120336944
27209,0.44654632972322506
27210,0.6717689530685921
27211,0.8716726835138388
27212,0.11898916967509025
27213,0.21593261131167268
27214,0.6164620938628159
27215,0.26286401925391095
27216,0.6282069795427196
27217,0.2150661853188929
27218,0.24134777376654634
27219,0.08784596871239471
27220,0.17776173285198557
27221,0.5765102286401925
27222,0.2324428399518652
27223,0.6088086642599277
27224,0.5154271961492178
27225,0.6280625752105896
27226,0.20717208182912153
27227,0.6033212996389892
27228,0.5126353790613718
27229,0.5600481347773767
27230,0.1614921780986763
27231,0.5143682310469314
27232,0.7093622141997593
27233,0.37458483754512634
27234,0.3125391095066185
27235,0.4546811070998797
27236,0.8753790613718412
27237,0.4782190132370638
27238,0.42180505415162456
27239,0.45371841155234655
27240,0.4812033694344164
27241,0.6694584837545127
27242,0.11706377858002406
27243,0.0742719614921781
27244,0.5341516245487364
27245,0.3219735258724428
27246,0.6269554753309265
27247,0.4553549939831528
27248,0.7318892900120337
27249,0.09405535499398315
27250,0.6441395908543923
27251,0.6000962695547533
27252,0.729338146811071
27253,0.6358604091456077
27254,0.31956678700361013
27255,0.6531889290012034
27256,0.7548495788206979
27257,0.9000240673886883
27258,0.8389410348977135
27259,0.7172563176895307
27260,0.4206979542719615
27261,0.48192539109506616
27262,0.8702767749699157
27263,0.149265944645006
27264,0.5178820697954272
27265,0.21111913357400722
27266,0.28673886883273164
27267,0.945367027677497
27268,0.055980746089049335
27269,0.6298435619735259
27270,0.15696750902527076
27271,0.3915282791817088
27272,0.251985559566787
27273,0.4497232250300842
27274,0.4950661853188929
27275,0.8218050541516245
27276,0.09304452466907341
27277,0.4567990373044525
27278,0.4160770156438027
27279,0.0928519855595668
27280,0.32024067388688326
27281,0.9759807460890494
27282,0.10517448856799037
27283,0.33703971119133574
27284,0.8086642599277978
27285,0.9284717208182912
27286,0.670661853188929
27287,0.5370397111913358
27288,0.9550902527075812
27289,0.5946089049338147
27290,0.9632731648616125
27291,0.858531889290012
27292,0.188014440433213
27293,0.26108303249097475
27294,0.7983152827918171
27295,0.2322503008423586
27296,0.47061371841155236
27297,0.6678219013237063
27298,0.5651985559566787
27299,0.193309265944645
27300,0.6178580024067388
27301,0.08163658243080625
27302,0.753020457280385
27303,0.20163658243080626
27304,0.8289771359807461
27305,0.5782430806257521
27306,0.8343200962695547
27307,0.6725391095066185
27308,0.6293140794223827
27309,0.8221419975932611
27310,0.04438026474127557
27311,0.5807460890493381
27312,0.15046931407942238
27313,0.15716004813477738
27314,0.4540072202166065
27315,0.810734055354994
27316,0.9827677496991576
27317,0.3459927797833935
27318,0.3966305655836342
27319,0.7459927797833935
27320,0.5159085439229844
27321,0.1761251504211793
27322,0.46315282791817086
27323,0.4254632972322503
27324,0.00726835138387485
27325,0.04303249097472924
27326,0.05054151624548736
27327,0.1152346570397112
27328,0.012996389891696752
27329,0.6137184115523465
27330,0.2916004813477738
27331,0.07321299638989169
27332,0.5339109506618532
27333,0.8592539109506618
27334,0.7566305655836342
27335,0.6946811070998796
27336,0.5369915764139591
27337,0.13241877256317688
27338,0.5191817087845969
27339,0.9083513838748496
27340,0.4827436823104693
27341,0.06435619735258724
27342,0.9423345367027678
27343,0.9597111913357401
27344,0.8835619735258724
27345,0.27817087845968713
27346,0.6906377858002407
27347,0.02969915764139591
27348,0.8647894103489772
27349,0.6677737665463297
27350,0.3142719614921781
27351,0.5531167268351384
27352,0.890878459687124
27353,0.3984115523465704
27354,0.7111913357400722
27355,0.6002406738868833
27356,0.21184115523465705
27357,0.26223826714801446
27358,0.3954271961492178
27359,0.9877256317689531
27360,0.14507821901323706
27361,0.3541275571600481
27362,0.7655354993983153
27363,0.48539109506618533
27364,0.25954271961492176
27365,0.5930204572803851
27366,0.32876052948255113
27367,0.38190132370637786
27368,0.9497472924187725
27369,0.15167268351383875
27370,0.8167027677496992
27371,0.18681107099879662
27372,0.883898916967509
27373,0.6324428399518652
27374,0.8037545126353791
27375,0.8067870036101084
27376,0.35951865222623347
27377,0.03417569193742479
27378,0.6953068592057762
27379,0.17617328519855596
27380,0.5749217809867629
27381,0.2848616125150421
27382,0.11109506618531889
27383,0.10060168471720818
27384,0.5876774969915765
27385,0.031287605294825514
27386,0.5794464500601685
27387,0.2945848375451264
27388,0.25675090252707583
27389,0.5802647412755716
27390,0.3951865222623345
27391,0.592202166064982
27392,0.6483754512635379
27393,0.9623104693140794
27394,0.3031528279181709
27395,0.6437063778580024
27396,0.7639951865222623
27397,0.20673886883273165
27398,0.7045487364620938
27399,0.5906137184115523
27400,0.5041636582430806
27401,0.7751143200962696
27402,0.5234175691937425
27403,0.3104211793020457
27404,0.9985078219013237
27405,0.8634897713598074
27406,0.7444043321299639
27407,0.7129723225030085
27408,0.10738868832731649
27409,0.13371841155234657
27410,0.0415884476534296
27411,0.011407942238267148
27412,0.4941034897713598
27413,0.90676293622142
27414,0.4278219013237064
27415,0.8064981949458484
27416,0.26339350180505416
27417,0.07123947051744886
27418,0.6473164861612515
27419,0.7948977135980746
27420,0.9300120336943442
27421,0.10180505415162455
27422,0.7341034897713599
27423,0.002647412755716005
27424,0.010156438026474127
27425,0.27422382671480144
27426,0.2427436823104693
27427,0.5935980746089049
27428,0.7869073405535499
27429,0.7118652226233454
27430,0.13386281588447654
27431,0.7428158844765343
27432,0.3278459687123947
27433,0.5354031287605295
27434,0.8641636582430806
27435,0.4235379061371841
27436,0.2035138387484958
27437,0.5128760529482551
27438,0.06233453670276775
27439,0.2045728038507822
27440,0.2695547533092659
27441,0.09357400722021661
27442,0.5998555956678701
27443,0.17328519855595667
27444,0.8444283995186522
27445,0.35581227436823104
27446,0.4729241877256318
27447,0.7242358604091456
27448,0.40149217809867627
27449,0.524043321299639
27450,0.862719614921781
27451,0.11634175691937425
27452,0.636101083032491
27453,0.6801925391095066
27454,0.4144404332129964
27455,0.3245728038507822
27456,0.06305655836341757
27457,0.3081107099879663
27458,0.009915764139590855
27459,0.9513838748495789
27460,0.49756919374247893
27461,0.2302286401925391
27462,0.3141756919374248
27463,0.10503008423586041
27464,0.4815884476534296
27465,0.1459927797833935
27466,0.7614921780986763
27467,0.46411552346570395
27468,0.7214440433212996
27469,0.9097472924187726
27470,0.028206979542719616
27471,0.021468110709987966
27472,0.28904933814681105
27473,0.1524909747292419
27474,0.6835619735258724
27475,0.5866666666666667
27476,0.39865222623345364
27477,0.956101083032491
27478,0.5099398315282792
27479,0.9720818291215403
27480,0.2406257521058965
27481,0.8142478941034897
27482,0.44370637785800243
27483,0.2234416365824308
27484,0.725006016847172
27485,0.7394464500601685
27486,0.9069073405535499
27487,0.1552346570397112
27488,0.08216606498194946
27489,0.015258724428399519
27490,0.46397111913357403
27491,0.7726594464500601
27492,0.09819494584837545
27493,0.6196389891696751
27494,0.6886642599277978
27495,0.2727797833935018
27496,0.7493140794223827
27497,0.8900120336943441
27498,0.3183152827918171
27499,0.09448856799037304
27500,0.6594945848375451
27501,0.8459687123947052
27502,0.8903489771359807
27503,0.25458483754512634
27504,0.48438026474127555
27505,0.07696750902527076
27506,0.19070998796630564
27507,0.7270276774969916
27508,0.8201684717208183
27509,0.16418772563176895
27510,0.05097472924187726
27511,0.20115523465703972
27512,0.5149458483754512
27513,0.376028880866426
27514,0.4722984356197353
27515,0.6629602888086643
27516,0.21270758122743683
27517,0.1838748495788207
27518,0.30984356197352586
27519,0.8477496991576414
27520,0.2084717208182912
27521,0.22560770156438026
27522,0.09987966305655836
27523,0.5780024067388688
27524,0.5287123947051745
27525,0.8422623345367027
27526,0.5877737665463297
27527,0.9865703971119134
27528,0.6957882069795427
27529,0.38454873646209387
27530,0.023345367027677498
27531,0.8070758122743682
27532,0.4508303249097473
27533,0.6616125150421179
27534,0.24361010830324908
27535,0.2348014440433213
27536,0.5727557160048135
27537,0.4865944645006017
27538,0.05222623345367028
27539,0.8612755716004813
27540,0.29501805054151625
27541,0.21872442839951864
27542,0.12577617328519855
27543,0.8820216606498195
27544,0.674705174488568
27545,0.33058965102286403
27546,0.996101083032491
27547,0.9054151624548736
27548,0.942719614921781
27549,0.20187725631768952
27550,0.7566787003610108
27551,0.07706377858002407
27552,0.6844765342960288
27553,0.5868110709987966
27554,0.17458483754512635
27555,0.38007220216606497
27556,0.49054151624548736
27557,0.7115764139590854
27558,0.029458483754512637
27559,0.9472442839951866
27560,0.5684717208182912
27561,0.9786281588447654
27562,0.5854632972322503
27563,0.7547533092659446
27564,0.9262093862815884
27565,0.6983393501805054
27566,0.17318892900120336
27567,0.1777135980746089
27568,0.9726594464500602
27569,0.36062575210589654
27570,0.9738628158844765
27571,0.15571600481347775
27572,0.4230084235860409
27573,0.696991576413959
27574,0.9614440433212996
27575,0.9511432009626956
27576,0.617569193742479
27577,0.5092178098676293
27578,0.9355956678700361
27579,0.478748495788207
27580,0.3470517448856799
27581,0.25342960288808664
27582,0.30127557160048135
27583,0.3615403128760529
27584,0.3438748495788207
27585,0.8017328519855595
27586,0.5404572803850782
27587,0.9004572803850782
27588,0.7788688327316486
27589,0.2391335740072202
27590,0.22965102286401926
27591,0.3558604091456077
27592,0.2140072202166065
27593,0.7316967509025271
27594,0.31961492178098677
27595,0.4101564380264741
27596,0.3514320096269555
27597,0.07326113116726835
27598,0.8422141997593261
27599,0.8313357400722021
27600,0.795956678700361
27601,0.5565824308062575
27602,0.14382671480144404
27603,0.8955956678700361
27604,0.774632972322503
27605,0.10454873646209387
27606,0.43706377858002404
27607,0.7012274368231047
27608,0.6470276774969915
27609,0.036534296028880864
27610,0.5500361010830325
27611,0.5153790613718412
27612,0.5150421179302046
27613,0.5515764139590854
27614,0.9661612515042118
27615,0.0028399518652226234
27616,0.6211311672683514
27617,0.2758604091456077
27618,0.2211311672683514
27619,0.331841155234657
27620,0.3224548736462094
27621,0.22127557160048134
27622,0.8118892900120337
27623,0.19610108303249096
27624,0.06267148014440434
27625,0.7897954271961493
27626,0.12101083032490975
27627,0.5230806257521059
27628,0.6791817087845968
27629,0.6890012033694344
27630,0.643610108303249
27631,0.02835138387484958
27632,0.7161492178098676
27633,0.4637785800240674
27634,0.9941275571600481
27635,0.40399518652226235
27636,0.8701805054151625
27637,0.8193020457280386
27638,0.24091456077015644
27639,0.4637304452466907
27640,0.7685198555956678
27641,0.007990373044524669
27642,0.16428399518652226
27643,0.7476774969915764
27644,0.3011311672683514
27645,0.48067388688327317
27646,0.7657280385078219
27647,0.888231046931408
27648,0.07648616125150422
27649,0.406690734055355
27650,0.48543922984356197
27651,0.2579542719614922
27652,0.2765824308062575
27653,0.6204091456077016
27654,0.4383152827918171
27655,0.7803128760529483
27656,0.6142478941034898
27657,0.6432731648616126
27658,0.765583634175692
27659,0.14050541516245488
27660,0.1875812274368231
27661,0.6461131167268351
27662,0.7156678700361011
27663,0.2453910950661853
27664,0.15677496991576415
27665,0.3883513838748496
27666,0.6450060168471721
27667,0.6312876052948255
27668,0.011552346570397111
27669,0.03412755716004814
27670,0.14411552346570397
27671,0.783682310469314
27672,0.7574488567990373
27673,0.06300842358604092
27674,0.6737906137184115
27675,0.4264259927797834
27676,0.6598796630565583
27677,0.5221660649819495
27678,0.45338146811071
27679,0.18194945848375452
27680,0.9339109506618531
27681,0.2764861612515042
27682,0.6619975932611312
27683,0.561395908543923
27684,0.3082551143200963
27685,0.31561973525872444
27686,0.138676293622142
27687,0.21987966305655837
27688,0.28033694344163657
27689,0.05049338146811071
27690,0.02089049338146811
27691,0.9870998796630566
27692,0.5812274368231047
27693,0.8643561973525873
27694,0.5806979542719615
27695,0.3016606498194946
27696,0.9084476534296029
27697,0.948014440433213
27698,0.007557160048134778
27699,0.21699157641395908
27700,0.6707099879663057
27701,0.04110709987966306
27702,0.22137184115523464
27703,0.273309265944645
27704,0.8232490974729242
27705,0.569482551143201
27706,0.014729241877256318
27707,0.476101083032491
27708,0.36471720818291214
27709,0.41732851985559566
27710,0.16760529482551142
27711,0.9524428399518652
27712,0.2342719614921781
27713,0.62676293622142
27714,0.6938628158844765
27715,0.25068592057761735
27716,0.9298194945848376
27717,0.20765342960288807
27718,0.22324909747292418
27719,0.2332129963898917
27720,0.07951865222623346
27721,0.060938628158844765
27722,0.3671239470517449
27723,0.3364620938628159
27724,0.9849338146811071
27725,0.23966305655836342
27726,0.4775932611311673
27727,0.11032490974729242
27728,0.02637785800240674
27729,0.04279181708784597
27730,0.5776654632972322
27731,0.020505415162454875
27732,0.2896269554753309
27733,0.7015162454873646
27734,0.44962695547533094
27735,0.8528038507821901
27736,0.9411793020457281
27737,0.9141275571600481
27738,0.1221179302045728
27739,0.722791817087846
27740,0.17463297232250302
27741,0.2743200962695548
